"","HF1","HF2","HF3","HFK1","HFK2","HFK3"
"peak2455",10.6146312777287,2.8981942485832,2.57764562407647,19.6308206777865,5.36415635259407,11.4903822677075
"peak2456",23.3521888110031,37.6765252315816,21.90998780465,17.4496183802547,21.6629391162453,23.6989134271468
"peak2457",27.5980413220946,17.3891654914992,24.4876334287265,21.8120229753184,19.3934883516862,19.3900200767565
"peak2460",700.565664330093,379.663446564399,728.184888801604,56.7112597358277,45.5953289970496,43.8070823956349
"peak2469",0,0,0,7.63420804136142,11.9661949404022,15.0811267263661
"peak2472",4.24585251109147,2.8981942485832,0,8.72480919012734,16.9177238812582,15.0811267263661
"peak2473",2.12292625554574,0,3.86646843611471,10.9060114876592,7.01466599954609,5.02704224212204
"peak2477",21.2292625554574,2.8981942485832,11.5994053083441,6.54360689259551,7.42729341128409,5.74519113385376
"peak2482",10.6146312777287,5.7963884971664,10.3105824963059,19.6308206777865,28.0586639981844,13.6448289429027
"peak2494",0,0,1.28882281203824,8.72480919012734,5.15784264672506,5.74519113385376
"peak2499",6.36877876663721,17.3891654914992,18.0435193685353,18.5402195290206,9.49043046997412,15.7992756180979
"peak2508",6.36877876663721,2.8981942485832,0,11.9966126364251,12.3788223521402,10.0540844842441
"peak2510",10.6146312777287,14.490971242916,2.57764562407647,9.81541033889326,6.60203858780808,10.7722333759758
"peak2511",12.7375575332744,2.8981942485832,10.3105824963059,15.2684160827228,7.01466599954609,17.953722293293
"peak2512",12.7375575332744,17.3891654914992,7.73293687222942,5.45300574382959,4.74521523498706,12.2085311594392
"peak2529",0,0,0,8.72480919012734,4.53890152911806,9.33593559251237
"peak2532",21.2292625554574,20.2873597400824,10.3105824963059,41.4428436531049,68.2898366426399,31.5985512361957
"peak2534",0,2.8981942485832,1.28882281203824,1.09060114876592,9.28411676410512,4.30889335039032
"peak2535",8.49170502218295,5.7963884971664,9.02175968426766,8.72480919012734,27.4397228805773,17.2355734015613
"peak2536",31.8438938331861,28.981942485832,19.3323421805736,35.9898379092753,35.0733299977304,34.4711468031226
"peak2537",4.24585251109147,5.7963884971664,1.28882281203824,7.63420804136142,8.66517564649811,8.61778670078065
"peak2545",16.9834100443659,17.3891654914992,11.5994053083441,8.72480919012734,16.0924690577822,9.33593559251237
"peak2548",57.3190088997349,49.2693022259144,69.5964318500648,15.2684160827228,37.3427807622895,35.907444586586
"peak2555",2.12292625554574,0,0,15.2684160827228,20.8376842927693,7.18148891731721
"peak2556",4.24585251109147,11.5927769943328,6.44411406019118,8.72480919012734,23.1071350573283,17.2355734015613
"peak2557",70.0565664330093,75.3530504631631,64.4411406019118,34.8992367605094,33.8354477625164,36.6255934783177
"peak2558",10.6146312777287,5.7963884971664,9.02175968426766,47.9864505457004,54.6731320552857,63.9152513641231
"peak2559",6.36877876663721,0,1.28882281203824,9.81541033889326,21.2503117045073,20.1081689684882
"peak2560",0,0,3.86646843611471,4.36240459506367,7.6336071171531,5.02704224212204
"peak2561",2.12292625554574,2.8981942485832,1.28882281203824,6.54360689259551,11.9661949404022,10.7722333759758
"peak2562",2672.76415573208,1779.49126863008,1757.95431562016,97.0635022401667,158.861553519132,183.84611628332
"peak2564",65.8107139219179,46.3711079773312,99.2393565269442,169.043178058717,398.804393444782,180.973520716394
"peak2565",244.13651938776,133.316935434827,176.568725249238,340.267558414966,546.318693141119,425.144143905179
"peak2571",4.24585251109147,0,0,6.54360689259551,7.6336071171531,12.2085311594392
"peak2572",2.12292625554574,0,1.28882281203824,9.81541033889326,16.0924690577822,11.4903822677075
"peak2573",57.3190088997349,49.2693022259144,72.1740774741413,74.1608781160824,123.375596109664,125.676056053051
"peak2586",0,2.8981942485832,1.28882281203824,10.9060114876592,6.60203858780808,10.0540844842441
"peak2598",2.12292625554574,0,1.28882281203824,10.9060114876592,8.2525482347601,7.18148891731721
"peak2602",0,0,0,3.27180344629775,6.39572488193908,2.87259556692688
"peak2603",6.36877876663721,23.1855539886656,14.1770509324206,13.087213785191,11.3472538227951,14.3629778346344
"peak2609",2.12292625554574,0,3.86646843611471,11.9966126364251,3.71364670564205,3.5907444586586
"peak2615",19.1063362999116,8.69458274574959,2.57764562407647,28.3556298679139,20.6313705869003,15.7992756180979
"peak2617",0,2.8981942485832,0,7.63420804136142,11.9661949404022,7.18148891731721
"peak2620",4.24585251109147,0,0,8.72480919012734,2.68207817629703,9.33593559251237
"peak2639",19.1063362999116,14.490971242916,18.0435193685353,3.27180344629775,3.50733299977304,7.89963780904893
"peak2650",0,0,2.57764562407647,10.9060114876592,13.2040771756162,15.0811267263661
"peak2651",8.49170502218295,2.8981942485832,1.28882281203824,5.45300574382959,20.6313705869003,7.89963780904893
"peak2652",0,0,0,8.72480919012734,5.77678376433207,5.74519113385376
"peak2654",8.49170502218295,0,6.44411406019118,5.45300574382959,3.91996041151105,13.6448289429027
"peak2656",8.49170502218295,0,7.73293687222942,9.81541033889326,24.3450172925423,7.89963780904893
"peak2657",10.6146312777287,5.7963884971664,15.4658737444588,11.9966126364251,3.71364670564205,4.30889335039032
"peak2661",0,2.8981942485832,0,2.18120229753184,11.9661949404022,10.7722333759758
"peak2675",0,2.8981942485832,3.86646843611471,7.63420804136142,11.3472538227951,12.2085311594392
"peak2685",21.2292625554574,20.2873597400824,18.0435193685353,2.18120229753184,5.36415635259407,2.87259556692688
"peak2696",0,0,0,23.9932252728502,18.5682335282102,9.33593559251237
"peak2697",65.8107139219179,84.0476332089127,65.7299634139501,6.54360689259551,5.36415635259407,22.9807645354151
"peak2704",0,0,0,6.54360689259551,6.60203858780808,7.18148891731721
"peak2706",76.4253451996465,98.5386044518287,100.528179338982,7.63420804136142,24.1387035866733,24.4170623188785
"peak2711",25.4751150665488,8.69458274574959,29.6429246768794,4.36240459506367,8.66517564649811,7.89963780904893
"peak2720",14.8604837888202,2.8981942485832,19.3323421805736,7.63420804136142,35.4859574094684,38.0618912617812
"peak2727",36.0897463442775,2.8981942485832,24.4876334287265,19.6308206777865,17.5366649988652,23.6989134271468
"peak2729",31.8438938331861,17.3891654914992,83.7734827824854,29.4462310166798,21.6629391162453,23.6989134271468
"peak2730",2.12292625554574,0,0,20.7214218265524,14.2356457049612,2.15444667519516
"peak2731",6.36877876663721,2.8981942485832,1.28882281203824,35.9898379092753,50.9594853496436,23.6989134271468
"peak2732",19.1063362999116,8.69458274574959,6.44411406019118,44.7146470994026,61.2751706430938,49.5522735294887
"peak2734",0,0,2.57764562407647,10.9060114876592,21.4566254103763,14.3629778346344
"peak2735",6.36877876663721,5.7963884971664,9.02175968426766,5.45300574382959,16.5050964695202,12.926680051171
"peak2736",2.12292625554574,8.69458274574959,19.3323421805736,18.5402195290206,32.5975655273024,31.5985512361957
"peak2737",2.12292625554574,2.8981942485832,0,11.9966126364251,17.7429787047342,9.33593559251237
"peak2742",50.9502301330977,34.7783309829984,50.2640896694912,19.6308206777865,18.5682335282102,15.0811267263661
"peak2743",23.3521888110031,11.5927769943328,2.57764562407647,4.36240459506367,11.3472538227951,11.4903822677075
"peak2746",4.24585251109147,0,3.86646843611471,7.63420804136142,13.6167045873542,11.4903822677075
"peak2754",6.36877876663721,11.5927769943328,1.28882281203824,11.9966126364251,9.90305788171212,10.0540844842441
"peak2755",0,0,1.28882281203824,11.9966126364251,8.0462345288911,5.74519113385376
"peak2757",59.4419351552806,34.7783309829984,117.28287589548,21.8120229753184,23.7260761749353,22.9807645354151
"peak2758",2.12292625554574,5.7963884971664,0,6.54360689259551,12.9977634697472,15.7992756180979
"peak2766",16.9834100443659,2.8981942485832,32.2205703009559,1.09060114876592,5.15784264672506,2.87259556692688
"peak2768",12.7375575332744,2.8981942485832,16.7546965564971,4.36240459506367,8.0462345288911,8.61778670078065
"peak2769",42.4585251109147,43.472913728748,39.9535071731853,7.63420804136142,6.18941117607008,6.46334002558548
"peak2770",25.4751150665488,8.69458274574959,20.6211649926118,5.45300574382959,12.7914497638782,16.5174245098296
"peak2771",63.6877876663721,31.8801367344152,46.3976212333765,20.7214218265524,27.4397228805773,21.5444667519516
"peak2772",0,5.7963884971664,1.28882281203824,7.63420804136142,11.5535675286641,4.30889335039032
"peak2776",10.6146312777287,37.6765252315816,2.57764562407647,30.5368321654457,35.8985848212064,35.1892956948543
"peak2778",1647.39077430349,420.238166044564,659.877279763577,41.4428436531049,7.42729341128409,47.3978268542936
"peak2782",0,0,0,13.087213785191,9.28411676410512,7.89963780904893
"peak2788",0,0,0,2.18120229753184,12.7914497638782,6.46334002558548
"peak2799",59.4419351552806,28.981942485832,57.9970265417207,27.2650287191479,23.7260761749353,29.4441045610005
"peak2800",4.24585251109147,0,0,14.1778149339569,22.4881939397213,30.1622534527323
"peak2810",2.12292625554574,5.7963884971664,3.86646843611471,42.5334448018708,40.0248589385865,14.3629778346344
"peak2816",0,2.8981942485832,0,7.63420804136142,8.87148935236711,5.02704224212204
"peak2818",12.7375575332744,14.490971242916,9.02175968426766,17.4496183802547,28.0586639981844,11.4903822677075
"peak2819",2.12292625554574,0,0,9.81541033889326,3.91996041151105,9.33593559251237
"peak2820",0,0,0,10.9060114876592,15.4735279401752,16.5174245098296
"peak2822",0,5.7963884971664,5.15529124815295,6.54360689259551,8.66517564649811,8.61778670078065
"peak2823",0,2.8981942485832,0,5.45300574382959,10.3156852934501,5.74519113385376
"peak2828",0,0,0,7.63420804136142,27.8523502923154,27.2896578858054
"peak2829",8.49170502218295,5.7963884971664,24.4876334287265,9.81541033889326,18.3619198223412,19.3900200767565
"peak2830",0,0,0,3.27180344629775,8.87148935236711,7.18148891731721
"peak2838",6.36877876663721,2.8981942485832,5.15529124815295,3.27180344629775,8.45886194062911,7.18148891731721
"peak2848",4.24585251109147,11.5927769943328,3.86646843611471,3.27180344629775,9.07780305823611,15.0811267263661
"peak2850",76.4253451996465,69.5566619659968,148.214623384397,15.2684160827228,29.5028599392674,24.4170623188785
"peak2851",16.9834100443659,5.7963884971664,2.57764562407647,31.6274333142116,58.3867787609277,39.4981890452446
"peak2853",2.12292625554574,8.69458274574959,3.86646843611471,18.5402195290206,30.9470558803504,30.880402344464
"peak2854",0,0,0,7.63420804136142,22.0755665279833,2.15444667519516
"peak2855",2.12292625554574,5.7963884971664,7.73293687222942,10.9060114876592,18.5682335282102,16.5174245098296
"peak2860",27.5980413220946,14.490971242916,10.3105824963059,11.9966126364251,23.1071350573283,23.6989134271468
"peak2867",33.9668200887318,20.2873597400824,10.3105824963059,16.3590172314888,36.7238396446825,23.6989134271468
"peak2868",10.6146312777287,11.5927769943328,12.8882281203824,7.63420804136142,9.69674417584312,10.0540844842441
"peak2873",8.49170502218295,2.8981942485832,2.57764562407647,5.45300574382959,6.39572488193908,10.0540844842441
"peak2875",4.24585251109147,2.8981942485832,0,13.087213785191,6.18941117607008,5.02704224212204
"peak2890",10.6146312777287,26.0837482372488,33.5093931129942,37.0804390580412,22.2818802338523,24.4170623188785
"peak2891",0,2.8981942485832,3.86646843611471,2.18120229753184,6.18941117607008,5.74519113385376
"peak2892",33.9668200887318,5.7963884971664,28.3541018648412,15.2684160827228,14.4419594108302,10.0540844842441
"peak2893",61.5648614108264,37.6765252315816,73.4629002861795,11.9966126364251,7.8399208230221,4.30889335039032
"peak2894",0,0,0,7.63420804136142,6.39572488193908,5.74519113385376
"peak2895",10.6146312777287,11.5927769943328,11.5994053083441,19.6308206777865,11.5535675286641,15.0811267263661
"peak2896",2.12292625554574,0,3.86646843611471,3.27180344629775,9.69674417584312,4.30889335039032
"peak2898",14.8604837888202,20.2873597400824,5.15529124815295,8.72480919012734,15.0609005284372,23.6989134271468
"peak2899",4.24585251109147,11.5927769943328,3.86646843611471,37.0804390580412,23.5197624690663,24.4170623188785
"peak2906",2.12292625554574,0,0,14.1778149339569,10.9346264110571,7.18148891731721
"peak2911",48.827303877552,20.2873597400824,52.8417352935677,14.1778149339569,11.9661949404022,10.0540844842441
"peak2913",27.5980413220946,8.69458274574959,2.57764562407647,10.9060114876592,22.9008213514593,20.1081689684882
"peak2916",0,0,1.28882281203824,10.9060114876592,5.77678376433207,5.74519113385376
"peak2919",116.760944055016,75.3530504631631,168.835788377009,6.54360689259551,16.9177238812582,10.0540844842441
"peak2921",0,8.69458274574959,7.73293687222942,1.09060114876592,13.2040771756162,7.89963780904893
"peak2922",0,0,0,8.72480919012734,18.7745472340792,5.74519113385376
"peak2924",0,2.8981942485832,0,10.9060114876592,8.45886194062911,5.74519113385376
"peak2929",21.2292625554574,20.2873597400824,15.4658737444588,38.1710402068071,29.0902325275294,41.6526357204398
"peak2931",0,0,0,17.4496183802547,16.7114101753892,9.33593559251237
"peak2938",104.023386521741,165.197072169242,310.606297701215,131.962739000676,185.682335282102,283.66881223403
"peak2940",4.24585251109147,0,1.28882281203824,4.36240459506367,23.1071350573283,10.7722333759758
"peak2941",0,8.69458274574959,5.15529124815295,14.1778149339569,17.1240375871272,17.2355734015613
"peak2944",2.12292625554574,5.7963884971664,1.28882281203824,11.9966126364251,9.69674417584312,15.0811267263661
"peak2946",6.36877876663721,8.69458274574959,2.57764562407647,17.4496183802547,38.9932904092415,29.4441045610005
"peak2950",0,14.490971242916,2.57764562407647,19.6308206777865,26.6144680571013,32.3167001279274
"peak2951",0,0,0,11.9966126364251,9.49043046997412,4.30889335039032
"peak2959",2.12292625554574,0,0,3.27180344629775,10.3156852934501,15.0811267263661
"peak2963",19.1063362999116,11.5927769943328,18.0435193685353,21.8120229753184,57.3552102315827,30.880402344464
"peak2978",358.77453718723,437.627331536063,474.286794830071,61.0736643308914,50.9594853496436,60.3245069054645
"peak2984",10.6146312777287,8.69458274574959,9.02175968426766,5.45300574382959,12.5851360580092,23.6989134271468
"peak2985",6.36877876663721,2.8981942485832,6.44411406019118,7.63420804136142,10.1093715875811,7.89963780904893
"peak2987",2.12292625554574,2.8981942485832,1.28882281203824,20.7214218265524,14.0293319990922,21.5444667519516
"peak2988",2.12292625554574,2.8981942485832,0,14.1778149339569,27.4397228805773,22.9807645354151
"peak2989",0,11.5927769943328,3.86646843611471,13.087213785191,8.66517564649811,7.18148891731721
"peak2990",0,2.8981942485832,9.02175968426766,7.63420804136142,6.39572488193908,14.3629778346344
"peak3001",2.12292625554574,8.69458274574959,19.3323421805736,22.9026241240843,11.3472538227951,19.3900200767565
"peak3005",6.36877876663721,2.8981942485832,3.86646843611471,1.09060114876592,11.7598812345331,12.926680051171
"peak3006",48.827303877552,8.69458274574959,72.1740774741413,2.18120229753184,16.2987827636512,14.3629778346344
"peak3007",0,2.8981942485832,1.28882281203824,8.72480919012734,11.5535675286641,19.3900200767565
"peak3008",0,0,0,11.9966126364251,3.91996041151105,3.5907444586586
"peak3010",2.12292625554574,2.8981942485832,2.57764562407647,8.72480919012734,13.4103908814852,10.0540844842441
"peak3012",0,2.8981942485832,1.28882281203824,6.54360689259551,5.57047005846307,10.0540844842441
"peak3013",91.2858289884667,57.963884971664,106.972293399174,153.774761975994,124.819792050747,176.664627366003
"peak3014",10.6146312777287,2.8981942485832,3.86646843611471,37.0804390580412,24.1387035866733,18.6718711850247
"peak3015",0,2.8981942485832,6.44411406019118,21.8120229753184,24.9639584101493,15.0811267263661
"peak3018",178.325805465842,272.430259366821,372.46979267905,123.237929810549,66.8456407015568,173.073882907345
"peak3023",29.7209675776403,5.7963884971664,38.6646843611471,5.45300574382959,12.7914497638782,13.6448289429027
"peak3045",12.7375575332744,23.1855539886656,12.8882281203824,23.9932252728502,18.9808609399482,21.5444667519516
"peak3047",6.36877876663721,5.7963884971664,3.86646843611471,14.1778149339569,13.8230182932232,9.33593559251237
"peak3060",25.4751150665488,17.3891654914992,3.86646843611471,45.8052482481685,29.9154873510054,28.7259556692688
"peak3062",2.12292625554574,5.7963884971664,0,11.9966126364251,4.74521523498706,5.74519113385376
"peak3082",8.49170502218295,28.981942485832,21.90998780465,10.9060114876592,6.60203858780808,18.6718711850247
"peak3088",0,0,1.28882281203824,11.9966126364251,4.12627411738005,5.02704224212204
"peak3089",8.49170502218295,5.7963884971664,7.73293687222942,14.1778149339569,7.01466599954609,14.3629778346344
"peak3091",8.49170502218295,0,7.73293687222942,17.4496183802547,4.33258782324905,11.4903822677075
"peak3128",31.8438938331861,26.0837482372488,36.0870387370706,80.7044850086779,63.9572488193908,124.239758269588
"peak3137",339.668200887318,104.334992948995,180.435193685353,7.63420804136142,2.06313705869003,3.5907444586586
"peak3138",0,2.8981942485832,0,7.63420804136142,7.01466599954609,5.02704224212204
"peak3149",31.8438938331861,57.963884971664,54.1305581056059,42.5334448018708,45.1827015853116,81.8689736574161
"peak3156",4.24585251109147,2.8981942485832,2.57764562407647,3.27180344629775,14.6482731166992,2.15444667519516
"peak3158",0,0,3.86646843611471,2.18120229753184,7.6336071171531,10.7722333759758
"peak3170",2.12292625554574,0,0,11.9966126364251,10.7283127051881,11.4903822677075
"peak3175",0,2.8981942485832,5.15529124815295,2.18120229753184,4.53890152911806,8.61778670078065
"peak3176",0,2.8981942485832,2.57764562407647,6.54360689259551,13.8230182932232,11.4903822677075
"peak3178",10.6146312777287,11.5927769943328,0,10.9060114876592,15.4735279401752,11.4903822677075
"peak3190",2.12292625554574,0,1.28882281203824,8.72480919012734,15.0609005284372,3.5907444586586
"peak3196",4.24585251109147,2.8981942485832,1.28882281203824,38.1710402068071,41.8816822914075,29.4441045610005
"peak3200",10.6146312777287,5.7963884971664,9.02175968426766,15.2684160827228,10.5219989993191,12.2085311594392
"peak3201",2.12292625554574,2.8981942485832,1.28882281203824,11.9966126364251,15.2672142343062,7.89963780904893
"peak3205",2.12292625554574,0,0,8.72480919012734,11.7598812345331,6.46334002558548
"peak3210",2.12292625554574,2.8981942485832,1.28882281203824,7.63420804136142,15.8861553519132,7.89963780904893
"peak3222",16.9834100443659,8.69458274574959,21.90998780465,75.2514792648483,70.7656011130679,77.5600803070258
"peak3231",4.24585251109147,8.69458274574959,5.15529124815295,19.6308206777865,37.3427807622895,15.7992756180979
"peak3232",16.9834100443659,14.490971242916,9.02175968426766,23.9932252728502,47.4521523498706,35.1892956948543
"peak3237",8.49170502218295,5.7963884971664,1.28882281203824,6.54360689259551,27.0270954688393,4.30889335039032
"peak3247",2.12292625554574,5.7963884971664,3.86646843611471,11.9966126364251,9.49043046997412,4.30889335039032
"peak3253",0,0,0,5.45300574382959,8.66517564649811,9.33593559251237
"peak3254",44.5814513664605,5.7963884971664,1.28882281203824,14.1778149339569,12.9977634697472,9.33593559251237
"peak3265",42.4585251109147,26.0837482372488,30.9317474889177,6.54360689259551,18.5682335282102,35.907444586586
"peak3267",59.4419351552806,14.490971242916,69.5964318500648,14.1778149339569,39.1996041151105,10.7722333759758
"peak3271",8.49170502218295,14.490971242916,9.02175968426766,20.7214218265524,23.5197624690663,25.8533601023419
"peak3282",19.1063362999116,26.0837482372488,14.1770509324206,117.784924066719,260.986837924288,186.718711850247
"peak3284",0,0,0,9.81541033889326,7.42729341128409,10.0540844842441
"peak3285",2.12292625554574,0,3.86646843611471,9.81541033889326,10.1093715875811,5.02704224212204
"peak3290",539.223268908617,162.298877920659,219.0998780465,40.352242504339,25.5828995277563,31.5985512361957
"peak3291",371.512094720504,75.3530504631631,139.19286370013,3.27180344629775,1.03156852934501,3.5907444586586
"peak3292",0,2.8981942485832,1.28882281203824,5.45300574382959,4.74521523498706,11.4903822677075
"peak3293",8.49170502218295,20.2873597400824,12.8882281203824,39.261641355573,21.8692528221143,40.9344868287081
"peak3306",371.512094720504,414.441777547397,465.265035145803,77.4326815623802,83.144423465208,88.3323136830016
"peak3313",0,0,0,14.1778149339569,4.33258782324905,8.61778670078065
"peak3323",4.24585251109147,2.8981942485832,0,7.63420804136142,8.0462345288911,7.89963780904893
"peak3327",14.8604837888202,14.490971242916,2.57764562407647,81.7950861574438,61.0688569372248,53.861166879879
"peak3334",0,2.8981942485832,0,8.72480919012734,9.28411676410512,15.0811267263661
"peak3341",31.8438938331861,11.5927769943328,28.3541018648412,4.36240459506367,4.74521523498706,5.02704224212204
"peak3344",8.49170502218295,5.7963884971664,3.86646843611471,7.63420804136142,11.3472538227951,13.6448289429027
"peak3354",0,0,1.28882281203824,7.63420804136142,18.3619198223412,20.8263178602199
"peak3364",10.6146312777287,5.7963884971664,7.73293687222942,54.5300574382959,46.6268975263946,43.8070823956349
"peak3370",4.24585251109147,2.8981942485832,0,39.261641355573,22.9008213514593,31.5985512361957
"peak3372",16.9834100443659,14.490971242916,18.0435193685353,7.63420804136142,7.22097970541509,21.5444667519516
"peak3374",4.24585251109147,0,3.86646843611471,17.4496183802547,4.53890152911806,5.74519113385376
"peak3376",14.8604837888202,11.5927769943328,15.4658737444588,26.174427570382,13.8230182932232,20.8263178602199
"peak3383",0,5.7963884971664,6.44411406019118,5.45300574382959,4.53890152911806,10.0540844842441
"peak3396",2.12292625554574,2.8981942485832,3.86646843611471,15.2684160827228,7.6336071171531,10.0540844842441
"peak3403",12.7375575332744,5.7963884971664,3.86646843611471,2.18120229753184,7.01466599954609,12.926680051171
"peak3416",46.7043776220062,11.5927769943328,27.065279052803,31.6274333142116,34.6607025859924,31.5985512361957
"peak3417",0,0,3.86646843611471,9.81541033889326,7.22097970541509,8.61778670078065
"peak3423",2.12292625554574,0,1.28882281203824,3.27180344629775,12.3788223521402,5.74519113385376
"peak3429",2.12292625554574,2.8981942485832,0,3.27180344629775,7.01466599954609,10.7722333759758
"peak3433",0,2.8981942485832,0,10.9060114876592,6.80835229367709,8.61778670078065
"peak3440",21.2292625554574,0,11.5994053083441,6.54360689259551,7.6336071171531,17.953722293293
"peak3447",19.1063362999116,17.3891654914992,6.44411406019118,103.607109132762,173.7161403417,222.626156436833
"peak3452",0,0,1.28882281203824,5.45300574382959,10.3156852934501,3.5907444586586
"peak3467",193.186289254662,40.5747194801648,97.950533714906,16.3590172314888,2.68207817629703,17.953722293293
"peak3477",33.9668200887318,5.7963884971664,24.4876334287265,20.7214218265524,52.6099949965957,38.0618912617812
"peak3478",2.12292625554574,2.8981942485832,0,9.81541033889326,11.3472538227951,10.7722333759758
"peak3481",0,0,6.44411406019118,23.9932252728502,5.36415635259407,3.5907444586586
"peak3484",0,0,0,2.18120229753184,8.87148935236711,8.61778670078065
"peak3485",0,0,3.86646843611471,3.27180344629775,5.57047005846307,13.6448289429027
"peak3486",4.24585251109147,0,0,2.18120229753184,6.60203858780808,2.87259556692688
"peak3487",31.8438938331861,26.0837482372488,29.6429246768794,5.45300574382959,13.8230182932232,32.3167001279274
"peak3491",12.7375575332744,11.5927769943328,27.065279052803,6.54360689259551,13.2040771756162,12.2085311594392
"peak3499",48.827303877552,17.3891654914992,45.1087984213383,14.1778149339569,12.5851360580092,10.7722333759758
"peak3501",2.12292625554574,0,0,8.72480919012734,7.01466599954609,6.46334002558548
"peak3513",0,5.7963884971664,0,19.6308206777865,18.3619198223412,20.1081689684882
"peak3532",2.12292625554574,0,1.28882281203824,18.5402195290206,7.8399208230221,3.5907444586586
"peak3535",4.24585251109147,0,0,42.5334448018708,12.5851360580092,12.926680051171
"peak3536",0,0,0,11.9966126364251,9.90305788171212,6.46334002558548
"peak3538",8.49170502218295,8.69458274574959,15.4658737444588,30.5368321654457,39.8185452327175,38.0618912617812
"peak3539",8.49170502218295,0,12.8882281203824,55.6206585870618,130.39026210921,62.4789535806597
"peak3540",25.4751150665488,8.69458274574959,23.1988106166883,56.7112597358277,28.0586639981844,26.5715089940737
"peak3541",21.2292625554574,26.0837482372488,30.9317474889177,28.3556298679139,32.8038792331714,31.5985512361957
"peak3551",2.12292625554574,2.8981942485832,0,18.5402195290206,14.4419594108302,3.5907444586586
"peak3552",469.166702475608,428.932748790313,514.240302003256,151.593559678463,137.404928108756,282.950663342298
"peak3554",16.9834100443659,2.8981942485832,24.4876334287265,8.72480919012734,10.1093715875811,11.4903822677075
"peak3556",6.36877876663721,2.8981942485832,2.57764562407647,1.09060114876592,4.53890152911806,13.6448289429027
"peak3559",2.12292625554574,0,1.28882281203824,7.63420804136142,5.57047005846307,12.2085311594392
"peak3565",59.4419351552806,72.4548562145799,112.127584647327,57.8018608845936,44.3574467618356,68.9422936062452
"peak3577",27.5980413220946,17.3891654914992,23.1988106166883,16.3590172314888,16.7114101753892,15.0811267263661
"peak3581",19.1063362999116,8.69458274574959,16.7546965564971,23.9932252728502,11.3472538227951,14.3629778346344
"peak3599",14.8604837888202,5.7963884971664,9.02175968426766,134.143941298208,277.07930698207,120.649013810929
"peak3600",2.12292625554574,0,0,11.9966126364251,10.1093715875811,5.74519113385376
"peak3605",16.9834100443659,5.7963884971664,19.3323421805736,6.54360689259551,12.3788223521402,8.61778670078065
"peak3609",0,2.8981942485832,0,15.2684160827228,7.01466599954609,7.89963780904893
"peak3618",4.24585251109147,5.7963884971664,2.57764562407647,9.81541033889326,13.4103908814852,17.953722293293
"peak3619",6.36877876663721,0,7.73293687222942,6.54360689259551,10.3156852934501,7.18148891731721
"peak3620",27.5980413220946,26.0837482372488,19.3323421805736,47.9864505457004,66.2266995839498,68.9422936062452
"peak3621",2.12292625554574,5.7963884971664,7.73293687222942,4.36240459506367,6.80835229367709,12.2085311594392
"peak3622",0,0,1.28882281203824,1.09060114876592,2.47576447042803,2.87259556692688
"peak3623",0,2.8981942485832,0,5.45300574382959,8.66517564649811,3.5907444586586
"peak3626",2.12292625554574,2.8981942485832,1.28882281203824,32.7180344629775,21.2503117045073,40.9344868287081
"peak3634",16.9834100443659,8.69458274574959,23.1988106166883,7.63420804136142,8.0462345288911,7.18148891731721
"peak3647",6.36877876663721,0,21.90998780465,14.1778149339569,11.7598812345331,20.1081689684882
"peak3654",16.9834100443659,28.981942485832,29.6429246768794,4.36240459506367,3.30101929390404,4.30889335039032
"peak3656",4.24585251109147,2.8981942485832,1.28882281203824,22.9026241240843,8.87148935236711,9.33593559251237
"peak3657",2.12292625554574,5.7963884971664,2.57764562407647,14.1778149339569,9.90305788171212,13.6448289429027
"peak3659",4.24585251109147,0,2.57764562407647,7.63420804136142,20.6313705869003,20.1081689684882
"peak3661",29.7209675776403,43.472913728748,65.7299634139501,27.2650287191479,23.7260761749353,20.8263178602199
"peak3663",8.49170502218295,0,7.73293687222942,23.9932252728502,19.3934883516862,28.7259556692688
"peak3669",12.7375575332744,2.8981942485832,15.4658737444588,57.8018608845936,45.1827015853116,71.814889173172
"peak3671",10.6146312777287,5.7963884971664,10.3105824963059,11.9966126364251,18.3619198223412,25.8533601023419
"peak3675",8.49170502218295,2.8981942485832,2.57764562407647,6.54360689259551,15.0609005284372,14.3629778346344
"peak3678",0,0,1.28882281203824,10.9060114876592,20.8376842927693,18.6718711850247
"peak3684",6.36877876663721,11.5927769943328,7.73293687222942,16.3590172314888,10.5219989993191,21.5444667519516
"peak3687",46.7043776220062,46.3711079773312,34.7982159250324,15.2684160827228,15.2672142343062,40.2163379369763
"peak3711",10.6146312777287,14.490971242916,6.44411406019118,10.9060114876592,7.01466599954609,3.5907444586586
"peak3713",10.6146312777287,8.69458274574959,14.1770509324206,3.27180344629775,6.60203858780808,22.9807645354151
"peak3714",8.49170502218295,20.2873597400824,9.02175968426766,6.54360689259551,15.4735279401752,15.0811267263661
"peak3715",12.7375575332744,0,3.86646843611471,15.2684160827228,9.49043046997412,12.926680051171
"peak3718",12.7375575332744,11.5927769943328,15.4658737444588,25.0838264216161,13.2040771756162,17.2355734015613
"peak3722",6.36877876663721,5.7963884971664,7.73293687222942,8.72480919012734,12.7914497638782,16.5174245098296
"peak3725",16.9834100443659,31.8801367344152,9.02175968426766,29.4462310166798,8.45886194062911,10.0540844842441
"peak3727",0,0,1.28882281203824,8.72480919012734,6.39572488193908,9.33593559251237
"peak3730",2.12292625554574,5.7963884971664,2.57764562407647,21.8120229753184,9.90305788171212,14.3629778346344
